Prompt,Label,Class
"
Given the following passage

""Positioned asymmetrically around the South Pole and largely south of the Antarctic Circle, Antarctica is the southernmost continent and is surrounded by the Southern Ocean; alternatively, it may be considered to be surrounded by the southern Pacific, Atlantic, and Indian Oceans, or by the southern waters of the World Ocean. It covers more than 14,000,000 km2 (5,400,000 sq mi), making it the fifth-largest continent, about 1.3 times as large as Europe. The coastline measures 17,968 km (11,165 mi) and is mostly characterized by ice formations, as the following table shows:"",

answer the following question. Note that the answer is present within the text.

Question: __ is 165,250,000 square kilometers ",p3_train,0
"
Given the following passage

""President Franklin D. Roosevelt promoted a ""good neighbor"" policy that sought better relations with Mexico. In 1935 a federal judge ruled that three Mexican immigrants were ineligible for citizenship because they were not white, as required by federal law. Mexico protested, and Roosevelt decided to circumvent the decision and make sure the federal government treated Hispanics as white. The State Department, the Census Bureau, the Labor Department, and other government agencies therefore made sure to uniformly classify people of Mexican descent as white. This policy encouraged the League of United Latin American Citizens in its quest to minimize discrimination by asserting their whiteness."",

answer the following question. Note that the answer is present within the text.

Question: What lead President Roosevelt to change the citizenship requirements for Mexicans? ",p3_train,0
"
Given the following passage

""The Renaissance era was from 1400 to 1600. It was characterized by greater use of instrumentation, multiple interweaving melodic lines, and the use of the first bass instruments. Social dancing became more widespread, so musical forms appropriate to accompanying dance began to standardize."",

answer the following question. Note that the answer is present within the text.

Question: It is implied that social dancing although popular during the Renaissance era, came about prior to what date? ",p3_train,0
"
Given the following passage

""Alternative approaches, such as the British aid agency's Drivers of Change research, skips numbers and promotes understanding corruption via political economy analysis of who controls power in a given society."",

answer the following question. Note that the answer is present within the text.

Question: What word is borrowed from the Latin word of way/road, which use in the English language means by way of? ",p3_train,0
"
Given the following passage

""There have been indications since 1996 that Everton will move to a new stadium. The original plan was for a new 60,000-seat stadium to be built, but in 2000 a proposal was submitted to build a 55,000 seat stadium as part of the King's Dock regeneration. This was unsuccessful as Everton failed to generate the £30 million needed for a half stake in the stadium project, with the city council rejecting the proposal in 2003. Late in 2004, driven by Liverpool Council and the Northwest Development Corporation, the club entered talks with Liverpool F.C. about sharing a proposed stadium on Stanley Park. Negotiations broke down as Everton failed to raise 50% of the costs. On 11 January 2005, Liverpool announced that ground-sharing was not a possibility, proceeding to plan their own Stanley Park Stadium."",

answer the following question. Note that the answer is present within the text.

Question: Which is not a club, Liverpool or Stanley Park? ",p3_train,0
"
Given the following passage

""While Nintendo never released an adapter for playing NES games on the SNES (though the instructions included a way to connect both consoles to the same TV by either daisy chaining the RF switches or using AV outputs for one or both systems), the Super Game Boy adapter cartridge allows games designed for Nintendo's portable Game Boy system to be played on the SNES. The Super Game Boy touted several feature enhancements over the Game Boy, including palette substitution, custom screen borders, and (for specially enhanced games) access to the SNES console. Japan also saw the release of the Super Game Boy 2, which added a communication port to enable a second Game Boy to connect for multiplayer games."",

answer the following question. Note that the answer is present within the text.

Question: what do watch the NES games on ",p3_train,0
"
Given the following passage

""ASCII developed from telegraphic codes. Its first commercial use was as a seven-bit teleprinter code promoted by Bell data services. Work on the ASCII standard began on October 6, 1960, with the first meeting of the American Standards Association's (ASA) X3.2 subcommittee. The first edition of the standard was published during 1963, underwent a major revision during 1967, and experienced its most recent update during 1986. Compared to earlier telegraph codes, the proposed Bell code and ASCII were both ordered for more convenient sorting (i.e., alphabetization) of lists, and added features for devices other than teleprinters."",

answer the following question. Note that the answer is present within the text.

Question: What device did early telegraphy use? ",p3_train,0
"
Given the following passage

""While full-time work hinders schooling, empirical evidence is varied on the relationship between part-time work and school. Sometimes even part-time work may hinder school attendance or performance. On the other hand, many poor children work for resources to attend school. Children who are not doing well at school sometimes seek more satisfactory experience in work. Good relations with a supervisor at work can provide relief from tensions that children feel at school and home. In the modern world, school education has become so central to society that schoolwork has become the dominant work for most children, often replacing participation in productive work. If school curricula or quality do not provide children with appropriate skills for available jobs or if children do nor have the aptitude for schoolwork, school may impede the learning of skills, such as agriculture, which will become necessary for future livelihood."",

answer the following question. Note that the answer is present within the text.

Question: How do improverished students gain monetary funding in order to go to places of higher learning? ",p3_train,0
"
Given the following passage

""Music is cherished in Boston. The Boston Symphony Orchestra is one of the ""Big Five,"" a group of the greatest American orchestras, and the classical music magazine Gramophone called it one of the ""world's best"" orchestras. Symphony Hall (located west of Back Bay) is home to the Boston Symphony Orchestra, (and the related Boston Youth Symphony Orchestra, which is the largest youth orchestra in the nation) and the Boston Pops Orchestra. The British newspaper The Guardian called Boston Symphony Hall ""one of the top venues for classical music in the world,"" adding that ""Symphony Hall in Boston was where science became an essential part of concert hall design."" Other concerts are held at the New England Conservatory's Jordan Hall. The Boston Ballet performs at the Boston Opera House. Other performing-arts organizations located in the city include the Boston Lyric Opera Company, Opera Boston, Boston Baroque (the first permanent Baroque orchestra in the US), and the Handel and Haydn Society (one of the oldest choral companies in the United States). The city is a center for contemporary classical music with a number of performing groups, several of which are associated with the city's conservatories and universities. These include the Boston Modern Orchestra Project and Boston Musica Viva. Several theaters are located in or near the Theater District south of Boston Common, including the Cutler Majestic Theatre, Citi Performing Arts Center, the Colonial Theater, and the Orpheum Theatre."",

answer the following question. Note that the answer is present within the text.

Question: What is the  Orchestra is listed the most in the text ",p3_train,0
"
Given the following passage

""Elizabeth's personal fortune has been the subject of speculation for many years. Jock Colville, who was her former private secretary and a director of her bank, Coutts, estimated her wealth in 1971 at £2 million (equivalent to about £25 million today). In 1993, Buckingham Palace called estimates of £100 million ""grossly overstated"". She inherited an estimated £70 million estate from her mother in 2002. The Sunday Times Rich List 2015 estimated her private wealth at £340 million, making her the 302nd richest person in the UK."",

answer the following question. Note that the answer is present within the text.

Question: Who inherited money? ",p3_train,0
"
Given the following passage

""In eastern Pennsylvania the Great Appalachian Valley, or Great Valley, was accessible by reason of a broad gateway between the end of South Mountain and the Highlands, and many Germans and Moravians settled here between the Susquehanna and Delaware Rivers forming the Pennsylvania Dutch community, some of whom even now speak a unique American dialect of German known as the ""Pennsylvania German language"" or ""Pennsylvania Dutch."" These latecomers to the New World were forced to the frontier to find cheap land. With their followers of both German, English and Scots-Irish origin, they worked their way southward and soon occupied all of the Shenandoah Valley, ceded by the Iroquois, and the upper reaches of the Great Valley tributaries of the Tennessee River, ceded by the Cherokee."",

answer the following question. Note that the answer is present within the text.

Question: What country is mentioned that starts with a G? ",p3_train,0
"
Given the following passage

""Phase change materials such as paraffin wax and Glauber's salt are another thermal storage media. These materials are inexpensive, readily available, and can deliver domestically useful temperatures (approximately 64 °C or 147 °F). The ""Dover House"" (in Dover, Massachusetts) was the first to use a Glauber's salt heating system, in 1948. Solar energy can also be stored at high temperatures using molten salts. Salts are an effective storage medium because they are low-cost, have a high specific heat capacity and can deliver heat at temperatures compatible with conventional power systems. The Solar Two used this method of energy storage, allowing it to store 1.44 terajoules (400,000 kWh) in its 68 cubic metres storage tank with an annual storage efficiency of about 99%."",

answer the following question. Note that the answer is present within the text.

Question: What is used today to hold scents that used to be used for heat? ",p3_train,0
"
Given the following passage

""Yet controlling the ""Mandate of Heaven"" was a daunting task. The vastness of China's territory meant that there were only enough banner troops to garrison key cities forming the backbone of a defense network that relied heavily on surrendered Ming soldiers. In addition, three surrendered Ming generals were singled out for their contributions to the establishment of the Qing dynasty, ennobled as feudal princes (藩王), and given governorships over vast territories in Southern China. The chief of these was Wu Sangui, who was given the provinces of Yunnan and Guizhou, while generals Shang Kexi and Geng Jingzhong were given Guangdong and Fujian provinces respectively."",

answer the following question. Note that the answer is present within the text.

Question: Who was given governship over Southern China? ",p3_train,0
"
Given the following passage

""In the dicotyledons, the bundles in the very young stem are arranged in an open ring, separating a central pith from an outer cortex. In each bundle, separating the xylem and phloem, is a layer of meristem or active formative tissue known as cambium. By the formation of a layer of cambium between the bundles (interfascicular cambium), a complete ring is formed, and a regular periodical increase in thickness results from the development of xylem on the inside and phloem on the outside. The soft phloem becomes crushed, but the hard wood persists and forms the bulk of the stem and branches of the woody perennial. Owing to differences in the character of the elements produced at the beginning and end of the season, the wood is marked out in transverse section into concentric rings, one for each season of growth, called annual rings."",

answer the following question. Note that the answer is present within the text.

Question: each season of growth produces annual rings by what in the dicotyledons? ",p3_train,0
"
Given the following passage

""Louis-Philippe was overthrown by a popular uprising in the streets of Paris in 1848. His successor, Napoleon III, and the newly appointed prefect of the Seine, Georges-Eugène Haussmann, launched a gigantic public works project to build wide new boulevards, a new opera house, a central market, new aqueducts, sewers, and parks, including the Bois de Boulogne and Bois de Vincennes. In 1860, Napoleon III also annexed the surrounding towns and created eight new arrondissements, expanding Paris to its current limits."",

answer the following question. Note that the answer is present within the text.

Question: How did the successor grow the city geographically? ",p3_train,0
"
Given the following passage

""On 12 December 1911, during the Delhi Durbar, George V, then Emperor of India, along with Queen Mary, his Consort, made the announcement that the capital of the Raj was to be shifted from Calcutta to Delhi, while laying the foundation stone for the Viceroy's residence in the Coronation Park, Kingsway Camp. The foundation stone of New Delhi was laid by King George V and Queen Mary at the site of Delhi Durbar of 1911 at Kingsway Camp on 15 December 1911, during their imperial visit. Large parts of New Delhi were planned by Edwin Lutyens (Sir Edwin from 1918), who first visited Delhi in 1912, and Herbert Baker (Sir Herbert from 1926), both leading 20th-century British architects. The contract was given to Sobha Singh (later Sir Sobha Singh). Construction really began after World War I and was completed by 1931. The city that was later dubbed ""Lutyens' Delhi"" was inaugurated in ceremonies beginning on 10 February 1931 by Lord Irwin, the Viceroy. Lutyens designed the central administrative area of the city as a testament to Britain's imperial aspirations."",

answer the following question. Note that the answer is present within the text.

Question: when was the city's inaugeration ",p3_train,0
"
Given the following passage

""Ann Arbor's ""Tree Town"" nickname stems from the dense forestation of its parks and residential areas. The city contains more than 50,000 trees along its streets and an equal number in parks. In recent years, the emerald ash borer has destroyed many of the city's approximately 10,500 ash trees. The city contains 157 municipal parks ranging from small neighborhood green spots to large recreation areas. Several large city parks and a university park border sections of the Huron River. Fuller Recreation Area, near the University Hospital complex, contains sports fields, pedestrian and bike paths, and swimming pools. The Nichols Arboretum, owned by the University of Michigan, is a 123-acre (50 ha) arboretum that contains hundreds of plant and tree species. It is on the city's east side, near the university's Central Campus. Located across the Huron River just beyond the university's North Campus is the university's Matthaei Botanical Gardens, which contains 300 acres of gardens and a large tropical conservatory."",

answer the following question. Note that the answer is present within the text.

Question: What is the term ""tree town""? ",p3_train,0
"
Given the following passage

""Developed countries have people with more resources (housing, food, transportation, water and sewage treatment, hospitals, health care, libraries, books, media, schools, the internet, education, etc.) than most of the world's population. One merely needs to see through travel or the media how many people in the undeveloped countries live to sense this. However, one can also use economic data to gain some insight into this. Yet criticism and blame are common among people in the developed countries."",

answer the following question. Note that the answer is present within the text.

Question: What kind of beings live in both developed and undeveloped countries? ",p3_train,0
"
Given the following passage

""The university owns several centers around the world used for international studies and research, conferences abroad, and alumni support. The university has had a presence in London, England, since 1968. Since 1998, its London center has been based in the former United University Club at 1 Suffolk Street in Trafalgar Square. The center enables the Colleges of Arts & Letters, Business Administration, Science, Engineering and the Law School to develop their own programs in London, as well as hosting conferences and symposia. Other Global Gateways are located in Beijing, Chicago, Dublin, Jerusalem and Rome."",

answer the following question. Note that the answer is present within the text.

Question: Where is the university based: Law School, Suffolk Street, or Chicago? ",p3_train,0
"
Given the following passage

""On 20 June 1995, the Southern Baptist Convention voted to adopt a resolution renouncing its racist roots and apologizing for its past defense of slavery. More than 20,000 Southern Baptists registered for the meeting in Atlanta. The resolution declared that messengers, as SBC delegates are called, ""unwaveringly denounce racism, in all its forms, as deplorable sin"" and ""lament and repudiate historic acts of evil such as slavery from which we continue to reap a bitter harvest."" It offered an apology to all African-Americans for ""condoning and/or perpetuating individual and systemic racism in our lifetime"" and repentance for ""racism of which we have been guilty, whether consciously or unconsciously."" Although Southern Baptists have condemned racism in the past, this was the first time the predominantly white convention had dealt specifically with the issue of slavery."",

answer the following question. Note that the answer is present within the text.

Question: What was part of the founding of the SBC? ",p3_train,0
"
Given the following passage

""In its 2013 ParkScore ranking, The Trust for Public Land reported that the park system in New York City was the second best park system among the 50 most populous U.S. cities, behind the park system of Minneapolis. ParkScore ranks urban park systems by a formula that analyzes median park size, park acres as percent of city area, the percent of city residents within a half-mile of a park, spending of park services per resident, and the number of playgrounds per 10,000 residents."",

answer the following question. Note that the answer is present within the text.

Question: What does ParkScore's unique formula seek to measure? ",p3_train,0
"
Given the following passage

""Armenians have had a presence in the Armenian Highland for over four thousand years, since the time when Hayk, the legendary patriarch and founder of the first Armenian nation, led them to victory over Bel of Babylon. Today, with a population of 3.5 million, they not only constitute an overwhelming majority in Armenia, but also in the disputed region of Nagorno-Karabakh. Armenians in the diaspora informally refer to them as Hayastantsis (Հայաստանցի), meaning those that are from Armenia (that is, those born and raised in Armenia). They, as well as the Armenians of Iran and Russia speak the Eastern dialect of the Armenian language. The country itself is secular as a result of Soviet domination, but most of its citizens identify themselves as Apostolic Armenian Christian."",

answer the following question. Note that the answer is present within the text.

Question: What is an Armenian? ",p3_train,0
"
Given the following passage

""Eisenhower's main goals in office were to keep pressure on the Soviet Union and reduce federal deficits. In the first year of his presidency, he threatened the use of nuclear weapons in an effort to conclude the Korean War; his New Look policy of nuclear deterrence prioritized inexpensive nuclear weapons while reducing funding for conventional military forces. He ordered coups in Iran and Guatemala. Eisenhower refused to give major aid to help France in Vietnam. He gave strong financial support to the new nation of South Vietnam. Congress agreed to his request in 1955 for the Formosa Resolution, which obliged the U.S. to militarily support the pro-Western Republic of China in Taiwan and continue the isolation of the People's Republic of China."",

answer the following question. Note that the answer is present within the text.

Question: Which man is listed first? ",p3_train,0
"
Given the following passage

""In contrast, Europe has a greater history of unitary states than North America, thus European ""federalism"" argues for a weaker central government, relative to a unitary state. The modern American usage of the word is much closer to the European sense. As the power of the Federal government has increased, some people have perceived a much more unitary state than they believe the Founding Fathers intended. Most people politically advocating ""federalism"" in the United States argue in favor of limiting the powers of the federal government, especially the judiciary (see Federalist Society, New Federalism)."",

answer the following question. Note that the answer is present within the text.

Question: What is the opposite of a stronger central government? ",p3_train,0
"
Given the following passage

""Southampton has been used for military embarkation, including during 18th-century wars with the French, the Crimean war, and the Boer War. Southampton was designated No. 1 Military Embarkation port during the Great War and became a major centre for treating the returning wounded and POWs. It was also central to the preparations for the Invasion of Europe in 1944."",

answer the following question. Note that the answer is present within the text.

Question: What type of operation did the military do and where was it? ",p3_train,0
"
Given the following passage

""There were guilds of dyers who specialized in red in Venice and other large Europeans cities. The Rubia plant was used to make the most common dye; it produced an orange-red or brick red color used to dye the clothes of merchants and artisans. For the wealthy, the dye used was Kermes, made from a tiny scale insect which fed on the branches and leaves of the oak tree. For those with even more money there was Polish Cochineal; also known as Kermes vermilio or ""Blood of Saint John"", which was made from a related insect, the Margodes polonicus. It made a more vivid red than ordinary Kermes. The finest and most expensive variety of red made from insects was the ""Kermes"" of Armenia (Armenian cochineal, also known as Persian kirmiz), made by collecting and crushing Porphyophora hamelii, an insect which lived on the roots and stems of certain grasses. The pigment and dye merchants of Venice imported and sold all of these products and also manufactured their own color, called Venetian red, which was considered the most expensive and finest red in Europe. Its secret ingredient was arsenic, which brightened the color."",

answer the following question. Note that the answer is present within the text.

Question: What type of merchant sold the dyes? ",p3_train,0
"
Given the following passage

""At no more than 200 kilometres (120 mi) north to south and 130 kilometres (81 mi) east to west, Swaziland is one of the smallest countries in Africa. Despite its size, however, its climate and topography is diverse, ranging from a cool and mountainous highveld to a hot and dry lowveld. The population is primarily ethnic Swazis whose language is siSwati. They established their kingdom in the mid-18th century under the leadership of Ngwane III; the present boundaries were drawn up in 1881. After the Anglo-Boer War, Swaziland was a British protectorate from 1903 until 1967. It regained its independence on 6 September 1968."",

answer the following question. Note that the answer is present within the text.

Question: What was re-imagined in the late 19th century? ",p3_train,0
"
Given the following passage

""With the abatement of persecution, St. Jerome acknowledged the Empire as a bulwark against evil but insisted that ""imperial honours"" were contrary to Christian teaching. His was an authoritative but minority voice: most Christians showed no qualms in the veneration of even ""pagan"" emperors. The peace of the emperors was the peace of God; as far as the Church was concerned, internal dissent and doctrinal schism were a far greater problem. The solution came from a hitherto unlikely source: as pontifex maximus Constantine I favoured the ""Catholic Church of the Christians"" against the Donatists because:"",

answer the following question. Note that the answer is present within the text.

Question: A formal term used in law that means up to this or that time, from Middle English's word hiderto is? ",p3_train,0
"
Given the following passage

""The tradition of Estonian Song Festivals (Laulupidu) started at the height of the Estonian national awakening in 1869. Today, it is one of the largest amateur choral events in the world. In 2004, about 100,000 people participated in the Song Festival. Since 1928, the Tallinn Song Festival Grounds (Lauluväljak) have hosted the event every five years in July. The last festival took place in July 2014. In addition, Youth Song Festivals are also held every four or five years, the last of them in 2011, and the next is scheduled for 2017."",

answer the following question. Note that the answer is present within the text.

Question: The Festivals were considered to be what age? ",p3_train,0
"
Given the following passage

""In 2014 the Notre Dame student body consisted of 12,179 students, with 8,448 undergraduates, 2,138 graduate and professional and 1,593 professional (Law, M.Div., Business, M.Ed.) students. Around 21–24% of students are children of alumni, and although 37% of students come from the Midwestern United States, the student body represents all 50 states and 100 countries. As of March 2007[update] The Princeton Review ranked the school as the fifth highest 'dream school' for parents to send their children. As of March 2015[update] The Princeton Review ranked Notre Dame as the ninth highest. The school has been previously criticized for its lack of diversity, and The Princeton Review ranks the university highly among schools at which ""Alternative Lifestyles [are] Not an Alternative."" It has also been commended by some diversity oriented publications; Hispanic Magazine in 2004 ranked the university ninth on its list of the top–25 colleges for Latinos, and The Journal of Blacks in Higher Education recognized the university in 2006 for raising enrollment of African-American students. With 6,000 participants, the university's intramural sports program was named in 2004 by Sports Illustrated as the best program in the country, while in 2007 The Princeton Review named it as the top school where ""Everyone Plays Intramural Sports."" The annual Bookstore Basketball tournament is the largest outdoor five-on-five tournament in the world with over 700 teams participating each year, while the Notre Dame Men's Boxing Club hosts the annual Bengal Bouts tournament that raises money for the Holy Cross Missions in Bangladesh."",

answer the following question. Note that the answer is present within the text.

Question: What kind of publication is The Journal of Blacks in Higher Education? ",p3_train,0
"
Given the following passage

""Most languages today, even in countries that have no direct link to Greco-Roman culture, use some variant of the name ""Neptune"" for the planet. However, in Chinese, Japanese, and Korean, the planet's name was translated as ""sea king star"" (海王星), because Neptune was the god of the sea. In Mongolian, Neptune is called Dalain Van (Далайн ван), reflecting its namesake god's role as the ruler of the sea. In modern Greek the planet is called Poseidon (Ποσειδώνας, Poseidonas), the Greek counterpart of Neptune. In Hebrew, ""Rahab"" (רהב), from a Biblical sea monster mentioned in the Book of Psalms, was selected in a vote managed by the Academy of the Hebrew Language in 2009 as the official name for the planet, even though the existing Latin term ""Neptun"" (נפטון) is commonly used. In Māori, the planet is called Tangaroa, named after the Māori god of the sea. In Nahuatl, the planet is called Tlāloccītlalli, named after the rain god Tlāloc."",

answer the following question. Note that the answer is present within the text.

Question: The consort of __ was Amphitrite. ",p3_train,0
"
Given the following passage

""By mid-1950, North Korean forces numbered between 150,000 and 200,000 troops, organized into 10 infantry divisions, one tank division, and one air force division, with 210 fighter planes and 280 tanks, who captured scheduled objectives and territory, among them Kaesong, Chuncheon, Uijeongbu, and Ongjin. Their forces included 274 T-34-85 tanks, 200 artillery pieces, 110 attack bombers, some 150 Yak fighter planes, 78 Yak trainers, and 35 reconnaissance aircraft. In addition to the invasion force, the North KPA had 114 fighters, 78 bombers, 105 T-34-85 tanks, and some 30,000 soldiers stationed in reserve in North Korea. Although each navy consisted of only several small warships, the North and South Korean navies fought in the war as sea-borne artillery for their in-country armies."",

answer the following question. Note that the answer is present within the text.

Question: Where was invaded? ",p3_train,0
"
Given the following passage

""The port on Montevideo Bay is one of the reasons the city was founded. It gives natural protection to ships, although two jetties now further protect the harbour entrance from waves. This natural port is competitive with the other great port of Río de la Plata, Buenos Aires. The main engineering work on the port occurred between the years 1870 and 1930. These six decades saw the construction of the port's first wooden pier, several warehouses in La Aguada, the north and south Rambla, a river port, a new pier, the dredged river basin and the La Teja refinery. A major storm in 1923 necessitated repairs to many of the city's engineering works. Since the second half of the 20th century, physical changes have ceased, and since that time the area has degraded due to national economic stagnation."",

answer the following question. Note that the answer is present within the text.

Question: What was happening during 1899? ",p3_train,0
"
Given the following passage

""Mathematicians often strive for a complete classification (or list) of a mathematical notion. In the context of finite groups, this aim leads to difficult mathematics. According to Lagrange's theorem, finite groups of order p, a prime number, are necessarily cyclic (abelian) groups Zp. Groups of order p2 can also be shown to be abelian, a statement which does not generalize to order p3, as the non-abelian group D4 of order 8 = 23 above shows. Computer algebra systems can be used to list small groups, but there is no classification of all finite groups.q[›] An intermediate step is the classification of finite simple groups.r[›] A nontrivial group is called simple if its only normal subgroups are the trivial group and the group itself.s[›] The Jordan–Hölder theorem exhibits finite simple groups as the building blocks for all finite groups. Listing all finite simple groups was a major achievement in contemporary group theory. 1998 Fields Medal winner Richard Borcherds succeeded in proving the monstrous moonshine conjectures, a surprising and deep relation between the largest finite simple sporadic group—the ""monster group""—and certain modular functions, a piece of classical complex analysis, and string theory, a theory supposed to unify the description of many physical phenomena."",

answer the following question. Note that the answer is present within the text.

Question: What is Jordan occupation? ",p3_train,0
"
Given the following passage

""Punjab during Mahabharata times was known as Panchanada. Punjab was part of the Indus Valley Civilization, more than 4000 years ago. The main site in Punjab was the city of Harrapa. The Indus Valley Civilization spanned much of what is today Pakistan and eventually evolved into the Indo-Aryan civilisation. The Vedic civilisation flourished along the length of the Indus River. This civilisation shaped subsequent cultures in South Asia and Afghanistan. Although the archaeological site at Harappa was partially damaged in 1857 when engineers constructing the Lahore-Multan railroad used brick from the Harappa ruins for track ballast, an abundance of artefacts have nevertheless been found. Punjab was part of the great ancient empires including the Gandhara Mahajanapadas, Achaemenids, Macedonians, Mauryas, Kushans, Guptas, and Hindu Shahi. It also comprised the Gujar empire for a period of time, otherwise known as the Gurjara-Pratihara empire. Agriculture flourished and trading cities (such as Multan and Lahore) grew in wealth."",

answer the following question. Note that the answer is present within the text.

Question: What was used under the track? ",p3_train,0
"
Given the following passage

""New domestic housing in many parts of the world today is commonly made from timber-framed construction. Engineered wood products are becoming a bigger part of the construction industry. They may be used in both residential and commercial buildings as structural and aesthetic materials."",

answer the following question. Note that the answer is present within the text.

Question: What is another word for domestic housing used in the text? ",p3_train,0
"
Given the following passage

""Following Garreth Mallory's promotion to M, on a mission in Mexico City unofficially ordered by a posthumous message from the previous M, 007 James Bond kills three men plotting a terrorist bombing during the Day of the Dead and gives chase to Marco Sciarra, an assassin who survived the attack. In the ensuing struggle, Bond steals his ring, which is emblazoned with a stylised octopus, and then kills Sciarra by kicking him out of a helicopter. Upon returning to London, Bond is indefinitely suspended from field duty by M, who is in the midst of a power struggle with C, the head of the privately-backed Joint Intelligence Service, consisting of the recently merged MI5 and MI6. C campaigns for Britain to form alongside 8 other countries ""Nine Eyes "", a global surveillance and intelligence co-operation initiative between nine member states, and uses his influence to close down the '00' section, believing it to be outdated."",

answer the following question. Note that the answer is present within the text.

Question: What situation does the character portrayed by Ralph Fiennes in Skyfall find himself at a time when he must censure the main character of Ian Fleming's spy novels? ",p3_train,0
"
Given the following passage

""When Russia invaded the Turkish Balkans in 1853, fears of Russian dominance in the Mediterranean and Middle East led Britain and France to invade the Crimean Peninsula to destroy Russian naval capabilities. The ensuing Crimean War (1854–56), which involved new techniques of modern warfare, and was the only global war fought between Britain and another imperial power during the Pax Britannica, was a resounding defeat for Russia. The situation remained unresolved in Central Asia for two more decades, with Britain annexing Baluchistan in 1876 and Russia annexing Kirghizia, Kazakhstan, and Turkmenistan. For a while it appeared that another war would be inevitable, but the two countries reached an agreement on their respective spheres of influence in the region in 1878 and on all outstanding matters in 1907 with the signing of the Anglo-Russian Entente. The destruction of the Russian Navy by the Japanese at the Battle of Port Arthur during the Russo-Japanese War of 1904–05 also limited its threat to the British."",

answer the following question. Note that the answer is present within the text.

Question: What was appropriated in the 1800s? ",p3_train,0
"
Given the following passage

""The mandolin orchestras never completely went away, however. In fact, along with all the other musical forms the mandolin is involved with, the mandolin ensemble (groups usually arranged like the string section of a modern symphony orchestra, with first mandolins, second mandolins, mandolas, mandocellos, mando-basses, and guitars, and sometimes supplemented by other instruments) continues to grow in popularity. Since the mid-nineties, several public-school mandolin-based guitar programs have blossomed around the country, including Fretworks Mandolin and Guitar Orchestra, the first of its kind. The national organization, Classical Mandolin Society of America, founded by Norman Levine, represents these groups. Prominent modern mandolinists and composers for mandolin in the classical music tradition include Samuel Firstman, Howard Fry, Rudy Cipolla, Dave Apollon, Neil Gladd, Evan Marshall, Marilynn Mair and Mark Davis (the Mair-Davis Duo), Brian Israel, David Evans, Emanuil Shynkman, Radim Zenkl, David Del Tredici and Ernst Krenek."",

answer the following question. Note that the answer is present within the text.

Question: what is the second type of instrument mentioned? ",p3_train,0
"
Given the following passage

""London is a leading global city, with strengths in the arts, commerce, education, entertainment, fashion, finance, healthcare, media, professional services, research and development, tourism, and transport all contributing to its prominence. It is one of the world's leading financial centres and has the fifth-or sixth-largest metropolitan area GDP in the world depending on measurement.[note 3] London is a world cultural capital. It is the world's most-visited city as measured by international arrivals and has the world's largest city airport system measured by passenger traffic. London is one of the world's leading investment destinations, hosting more international retailers and ultra high-net-worth individuals than any other city. London's 43 universities form the largest concentration of higher education institutes in Europe, and a 2014 report placed it first in the world university rankings. According to the report London also ranks first in the world in software, multimedia development and design, and shares first position in technology readiness. In 2012, London became the first city to host the modern Summer Olympic Games three times."",

answer the following question. Note that the answer is present within the text.

Question: What makes London such a capital of culture in the world? ",p3_train,0
"
Given the following passage

""Despite her editors' warnings that the book might not sell well, it quickly became a sensation, bringing acclaim to Lee in literary circles, in her hometown of Monroeville, and throughout Alabama. The book went through numerous subsequent printings and became widely available through its inclusion in the Book of the Month Club and editions released by Reader's Digest Condensed Books."",

answer the following question. Note that the answer is present within the text.

Question: What type of books does Reader's Digest produce? ",p3_train,0
"
Given the following passage

""Chapter I covers animal husbandry and plant breeding, going back to ancient Egypt. Darwin discusses contemporary opinions on the origins of different breeds under cultivation to argue that many have been produced from common ancestors by selective breeding. As an illustration of artificial selection, he describes fancy pigeon breeding, noting that ""[t]he diversity of the breeds is something astonishing"", yet all were descended from one species of rock pigeon. Darwin saw two distinct kinds of variation: (1) rare abrupt changes he called ""sports"" or ""monstrosities"" (example: ancon sheep with short legs), and (2) ubiquitous small differences (example: slightly shorter or longer bill of pigeons). Both types of hereditary changes can be used by breeders. However, for Darwin the small changes were most important in evolution."",

answer the following question. Note that the answer is present within the text.

Question: What is a key factor of evolution? ",p3_train,0
"
Given the following passage

""At the end of World War II Soviet troops occupied southern Sakhalin Island and the Kuril Islands, making them part of the RSFSR. The status of the southernmost Kurils remains in dispute with Japan."",

answer the following question. Note that the answer is present within the text.

Question: What army occupied the Islands? ",p3_train,0
"
Given the following passage

""The Qing organization of provinces was based on the fifteen administrative units set up by the Ming dynasty, later made into eighteen provinces by splitting for example, Huguang into Hubei and Hunan provinces. The provincial bureaucracy continued the Yuan and Ming practice of three parallel lines, civil, military, and censorate, or surveillance. Each province was administered by a governor (巡撫, xunfu) and a provincial military commander (提督, tidu). Below the province were prefectures (府, fu) operating under a prefect (知府, zhīfǔ), followed by subprefectures under a subprefect. The lowest unit was the county, overseen by a county magistrate. The eighteen provinces are also known as ""China proper"". The position of viceroy or governor-general (總督, zongdu) was the highest rank in the provincial administration. There were eight regional viceroys in China proper, each usually took charge of two or three provinces. The Viceroy of Zhili, who was responsible for the area surrounding the capital Beijing, is usually considered as the most honorable and powerful viceroy among the eight."",

answer the following question. Note that the answer is present within the text.

Question: What are the Chinese symbols for the word prefect? ",p3_train,0
